cosecha,MOB,bgi_sum,monto_sum,pct
2023-10,15,5187.739999999991,2307228.46,0.22484726111604877
2023-10,16,5187.739999999991,2307228.46,0.22484726111604877
2023-10,17,5187.739999999991,2307228.46,0.22484726111604877
2023-10,18,5187.739999999991,2307228.46,0.22484726111604877
2023-10,19,5187.739999999991,2307228.46,0.22484726111604877
2023-10,20,5187.739999999991,2307228.46,0.22484726111604877
2023-10,21,5187.739999999991,2307228.46,0.22484726111604877
2023-10,22,5187.739999999991,2307228.46,0.22484726111604877
2023-10,23,5187.739999999991,2307228.46,0.22484726111604877
2023-10,24,5187.739999999991,2307228.46,0.22484726111604877
2023-10,25,5187.739999999991,2307228.46,0.22484726111604877
2023-11,1,0.0,2693448.2,0.0
2023-11,2,0.0,2693448.2,0.0
2023-11,3,0.0,2693448.2,0.0
2023-11,4,0.0,2693448.2,0.0
2023-11,5,0.0,2693448.2,0.0
2023-11,6,0.0,2693448.2,0.0
2023-11,7,0.0,2693448.2,0.0
2023-11,8,0.0,2693448.2,0.0
2023-11,9,0.0,2693448.2,0.0
2023-11,10,0.0,2693448.2,0.0
2023-11,11,86072.6,2693448.2,3.1956285626729337
2023-11,12,137276.95,2693448.2,5.096699093749047
2023-11,13,137276.95,2693448.2,5.096699093749047
2023-11,14,137276.95,2693448.2,5.096699093749047
2023-11,15,137276.95,2693448.2,5.096699093749047
2023-11,16,137276.95,2693448.2,5.096699093749047
2023-11,17,137276.95,2693448.2,5.096699093749047
2023-11,18,137276.95,2693448.2,5.096699093749047
2023-11,19,137276.95,2693448.2,5.096699093749047
2023-11,20,137276.95,2693448.2,5.096699093749047
2023-11,21,137276.95,2693448.2,5.096699093749047
2023-11,22,137276.95,2693448.2,5.096699093749047
2023-11,23,137276.95,2693448.2,5.096699093749047
2023-11,24,133276.95,2693448.2,4.948190575931625
2023-12,1,0.0,1682651.27,0.0
2023-12,2,0.0,1682651.27,0.0
2023-12,3,0.0,1682651.27,0.0
2023-12,4,0.0,1682651.27,0.0
2023-12,5,0.0,1682651.27,0.0
2023-12,6,0.0,1682651.27,0.0
2023-12,7,0.0,1682651.27,0.0
2023-12,8,0.0,1682651.27,0.0
2023-12,9,0.0,1682651.27,0.0
2023-12,10,0.0,1682651.27,0.0
2023-12,11,0.0,1682651.27,0.0
2023-12,12,0.0,1682651.27,0.0
2023-12,13,0.0,1682651.27,0.0
2023-12,14,0.0,1682651.27,0.0
2023-12,15,0.0,1682651.27,0.0
2023-12,16,0.0,1682651.27,0.0
2023-12,17,0.0,1682651.27,0.0
2023-12,18,79882.72,1682651.27,4.747431712335735
2023-12,19,79882.72,1682651.27,4.747431712335735
2023-12,20,159484.88,1682651.27,9.478189738031697
2023-12,21,156725.3,1682651.27,9.314187841191835
2023-12,22,156725.3,1682651.27,9.314187841191835
2023-12,23,156725.3,1682651.27,9.314187841191835
2024-01,1,0.0,2301479.81,0.0
2024-01,2,0.0,2301479.81,0.0
2024-01,3,0.0,2301479.81,0.0
2024-01,4,0.0,2301479.81,0.0
2024-01,5,0.0,2301479.81,0.0
2024-01,6,0.0,2301479.81,0.0
2024-01,7,0.0,2301479.81,0.0
2024-01,8,0.0,2301479.81,0.0
2024-01,9,0.0,2301479.81,0.0
2024-01,10,0.0,2301479.81,0.0
2024-01,11,0.0,2301479.81,0.0
2024-01,12,0.0,2301479.81,0.0
2024-01,13,0.0,2301479.81,0.0
2024-01,14,0.0,2301479.81,0.0
2024-01,15,0.0,2301479.81,0.0
2024-01,16,0.0,2301479.81,0.0
2024-01,17,0.0,2301479.81,0.0
2024-01,18,0.0,2301479.81,0.0
2024-01,19,0.0,2301479.81,0.0
2024-01,20,0.0,2301479.81,0.0
2024-01,21,0.0,2301479.81,0.0
2024-01,22,0.0,2301479.81,0.0
2024-02,1,0.0,2285504.84,0.0
2024-02,2,0.0,2285504.84,0.0
2024-02,3,0.0,2285504.84,0.0
2024-02,4,0.0,2285504.84,0.0
2024-02,5,0.0,2285504.84,0.0
2024-02,6,0.0,2285504.84,0.0
2024-02,7,0.0,2285504.84,0.0
2024-02,8,0.0,2285504.84,0.0
2024-02,9,0.0,2285504.84,0.0
2024-02,10,0.0,2285504.84,0.0
2024-02,11,0.0,2285504.84,0.0
2024-02,12,0.0,2285504.84,0.0
2024-02,13,0.0,2285504.84,0.0
2024-02,14,0.0,2285504.84,0.0
2024-02,15,0.0,2285504.84,0.0
2024-02,16,0.0,2285504.84,0.0
2024-02,17,0.0,2285504.84,0.0
2024-02,18,94461.78,2285504.84,4.1330815995996755
2024-02,19,94461.78,2285504.84,4.1330815995996755
2024-02,20,94461.78,2285504.84,4.1330815995996755
2024-02,21,94461.78,2285504.84,4.1330815995996755
2024-03,1,0.0,848431.41,0.0
2024-03,2,0.0,848431.41,0.0
2024-03,3,0.0,848431.41,0.0
2024-03,4,0.0,848431.41,0.0
2024-03,5,0.0,848431.41,0.0
2024-03,6,0.0,848431.41,0.0
2024-03,7,0.0,848431.41,0.0
2024-03,8,0.0,848431.41,0.0
2024-03,9,0.0,848431.41,0.0
2024-03,10,0.0,848431.41,0.0
2024-03,11,0.0,848431.41,0.0
2024-03,12,0.0,848431.41,0.0
2024-03,13,0.0,848431.41,0.0
2024-03,14,0.0,848431.41,0.0
2024-03,15,0.0,848431.41,0.0
2024-03,16,0.0,848431.41,0.0
2024-03,17,0.0,848431.41,0.0
2024-03,18,0.0,848431.41,0.0
2024-03,19,0.0,848431.41,0.0
2024-03,20,0.0,848431.41,0.0
2024-04,1,0.0,894466.32,0.0
2024-04,2,0.0,894466.32,0.0
2024-04,3,0.0,894466.32,0.0
2024-04,4,0.0,894466.32,0.0
2024-04,5,0.0,894466.32,0.0
2024-04,6,0.0,894466.32,0.0
